classes	TEL-AML1_1	TEL-AML1_2	TEL-AML1_3	TEL-AML1_4	TEL-AML1_5	TEL-AML1_6	TEL-AML1_7	TEL-AML1_8	TEL-AML1_9	TEL-AML1_10	TEL-AML1_11	TEL-AML1_12	TEL-AML1_13	TEL-AML1_14	TEL-AML1_15	TEL-AML1_16	TEL-AML1_17	TEL-AML1_18	TEL-AML1_19	TEL-AML1_20	TEL-AML1_21	TEL-AML1_22	TEL-AML1_23	TEL-AML1_24	TEL-AML1_25	TEL-AML1_26	TEL-AML1_27	TEL-AML1_28	TEL-AML1_29	TEL-AML1_30	T-ALL_1	T-ALL_2	T-ALL_3	T-ALL_4	T-ALL_5	T-ALL_6	T-ALL_7	T-ALL_8	T-ALL_9	T-ALL_10	T-ALL_11	T-ALL_12	T-ALL_13	T-ALL_14	T-ALL_15	T-ALL_16	T-ALL_17	T-ALL_18	T-ALL_19	T-ALL_20
25864	0	0	0	0	0	0	2315.9	0	0	3512.7	0	0	0	1727.8	0	1316.1	0	3710.6	0	3214	0	0	0	0	0	0	0	0	0	0	0	328.9	0	0	0	0	0	4729.1	0	0	2008.9	0	0	0	1949.1	0	0	1575.9	0	0
25865	11093.1	21472.2	20531.7	19783.7	30661.8	15681	13770.1	17446.5	23050.2	23240.1	25536.4	24324.2	13624.3	14860.6	18809.9	16747.3	24351.7	16571.3	15106.5	15142.1	21414.7	21081.3	13727.8	14557.5	21478	12101.1	21758.6	19911.8	23289.1	12737.5	19852	13040.4	10223.3	10506.9	19485.3	17048.5	18986	24491.7	11176.2	14312.7	11477.7	0	12240.3	11942.9	19530.7	15238.5	8849.7	14650.6	14774.5	0
10744	1196.3	1834.6	0	0	0	0	0	0	0	1367.8	0	0	0	0	0	1422.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791.7	0	0	0	0	0	1829.5	0	0	0
23332	4166.5	0	5735.9	10567.3	5831.4	0	6379.7	0	6379.8	6096.5	7875.4	6657.3	5038.1	4512.5	5654.1	7066	4194.1	4105.7	5771.1	4094.8	9155.5	3823.6	6497.5	6720.6	8104.5	6647.3	7946.1	4184.1	7082.3	0	6101.1	4181.3	0	6039.7	4790	0	0	6652.2	0	3783.6	4075.5	6745.3	0	5622	3798.5	3470	3059.8	4521.9	0	0
23333	2828.1	0	1834.8	0	0	0	0	0	0	0	1020.3	0	0	0	0	836.2	0	1532.4	1711.1	0	2301	0	0	0	2357.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6428.8	0	0	0	0	1158.9	0	0
23334	8934.5	8669.4	7169.7	7913.3	7186.7	0	12735.2	0	7368.7	3419.2	0	0	6596.8	6277.2	5263.6	5573.3	0	0	8298.2	0	7654.4	7272.2	0	6388.5	0	4847.6	8589.8	7094.7	0	0	4761.9	2652	0	0	0	0	0	9699.6	0	7886.4	4136	0	0	7093.6	4301	5478.7	8740.1	0	10997.4	0
23335	0	0	2152.1	0	0	0	0	0	0	0	947.9	0	0	3020.8	0	2675.2	0	1923.9	3361.9	0	0	0	0	0	0	2420.4	0	1900.9	3930.6	3041.3	4361.8	5535.4	2876	3142.3	5580.5	0	3930.1	0	0	1904.4	2371.8	0	0	2472.2	2854.4	3189	1783.6	2701.8	0	0
23336	0	0	0	0	0	0	0	0	0	0	0	0	850.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1119.2	0	0	0	0
101060483	0	0	1697.9	0	1290.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1758.5	0	0	3062.2	0	0	1904.1	0	0	0	0	0	0	0	2810.2	1496.1	0	0	0	0	0	0	0	0	0	1490.2	0	0	0	0	0
23339	0	0	0	7077.4	0	0	0	0	0	0	0	0	0	0	8746.5	5089.2	0	0	5173	0	7724.4	0	0	0	0	5024.7	0	0	0	0	0	5825.2	7001.2	0	0	0	0	8494.1	0	0	3674.2	7625.1	0	5486.7	4922.2	4906	0	5706.2	6336	0
8574	0	3407.7	2131.3	2974.7	3463.7	4598.5	0	3582.8	2297.3	3808.7	3759.2	5575.6	4882.6	4255.1	5866.8	4227.1	4430.7	4879.2	5657.6	3822.7	4365.5	0	0	4001.2	0	4415	3253.1	4739	0	0	0	4952.1	4853.4	0	4027.7	4179.1	0	3694	5642.1	0	7456.4	0	5745.1	6207.6	5500.5	4593.3	6182.5	7162.2	4962.1	0
8575	0	3338.1	3731.3	3245.7	0	4358.2	0	0	3796.4	3148.1	2225	0	4183.7	3824.2	0	2584.5	0	2743.3	3864.6	3890	2580.2	3023.2	3591.3	2990.2	4691.5	2859.5	2607.9	3059.1	0	2961.6	0	5800.1	4559.3	6874.6	6366.7	0	3773.2	5373.6	4507.8	3843.7	4313.4	7225.5	0	5301.7	5700.3	2848.8	3554.4	5303.2	4471	4849.6
8576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8577	0	1390.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791.4	0	0
8570	0	4565.6	6102.4	0	8829.6	0	0	0	10430.5	0	0	0	10357.2	0	0	0	0	0	0	0	9972.8	0	0	5831.2	18139.5	0	8189.6	0	13030.2	0	0	5248.1	0	0	0	0	0	9369	8877.3	0	4756.1	0	0	0	6481.1	0	0	7618.1	0	0
8572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8573	0	0	0	1616	0	0	0	0	0	0	0	2316.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1311.8	0	0	2807.4	0	0	0	0	3382.4	0	0	0	0	0	0	873.3	0	1700.1	0
8578	0	1743.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2066.5	0	1266.4	704.1	0	0	2229.6	2248.2	0	656.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2195	0	0	3555.2	7097	1847	5063.5	6751.5	0	0	0	0	0	1040.6	0	0	0	0	4975.9	4096.5	0	0	0	0	0	0	0	0	0	0	1417.8	15591.7	0	18117.2	26754.2	1589.4	0	10804.1	0	0	17868.6	0	21358.8	0	0	5447.8	14067.1	8163.4	2127.5	0	7883.7
7409	18055.1	11128.8	14190.7	11889.8	20849.7	11484.5	13248.4	13144.2	20123.1	15249.5	15825.9	18214.3	13657	18888	13810.8	18475.4	18240.3	20056.2	16763.4	11800.7	17408.9	20367.1	12756.1	11614.3	25325.2	16673.1	21491.2	13958.6	18089.6	8059.7	20399.6	11404.7	9071.4	6238.3	9463.8	8216.9	9187.6	11274.8	9441.1	8193.4	5840.7	9629.5	5113.9	11657.8	6824.5	9703.4	10410.6	8073.5	6760.5	0
7408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4466.2	0	0	0	0	0	0	3555.5	0	0	0	1755.6	0	0	0	0	0	0	0	0	2259.2	0	0	0	0	0	2098	0	0	0	0	0	1576.8	0	0	0
7405	0	0	1941.8	0	0	0	0	0	0	0	956.1	3764.4	1300.2	2008.7	0	1255.6	0	2607.9	0	0	0	3387.1	0	0	3583.8	0	1686.6	1808.2	0	0	0	2724	0	2731.4	1788.5	3678.4	0	0	0	0	2941.4	4397.5	0	1942.6	2017.5	0	3944.6	1222.6	0	0
7404	0	0	1678.3	0	0	0	1943.4	2435.4	0	0	1557.9	0	0	1857.4	0	0	0	899.3	0	0	0	0	0	0	0	997.4	0	0	0	0	0	0	2779	0	0	0	0	0	0	0	1516.9	0	0	2041	1709.9	1609.2	1783.5	0	0	0
92211	0	0	0	0	0	0	0	0	0	0	0	0	1705.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3290.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	713.4	0	0	0	0	0
7403	0	0	0	3080.3	0	0	0	0	0	0	0	0	0	962.5	0	1137.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7402	5883.4	3318.7	6482.1	7575.6	3888.1	6871.1	0	7931.7	0	0	3966.8	0	3218.3	5671.3	7222.8	3688.6	6638	3648.4	3744.2	6640.8	4219.2	5929.8	5874.9	7088.2	4493.9	6292.4	8644.4	3420.4	5833.8	6814.4	0	0	0	3782.6	0	4293.6	0	0	3120.2	0	4327.1	0	0	4192	0	0	1979	3284.2	0	0
55361	2748.2	0	0	0	0	0	0	0	0	1951.8	0	0	0	0	0	0	0	0	0	0	0	0	2160.1	1417.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3103.5	0	0	0	0	928.6	0	0	0
101060267	0	0	0	0	0	0	0	0	0	1465.6	0	0	0	0	0	3774.5	0	0	0	0	0	0	0	0	0	0	0	2147.3	0	2325.2	0	1017.2	0	0	0	0	0	0	0	0	0	0	0	0	948.3	0	0	1152.3	0	0
101060261	0	0	0	0	0	0	3108	0	0	0	0	0	0	0	0	0	0	0	0	1032.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2086	0	0	0	0	0	0	0	0
6628	20766.9	17378.8	20232.9	13235.3	18585	20114	17740.4	15282.9	14422.8	14532.1	17634.4	20067.9	16108.5	21416.6	16142.8	12817.6	17298.5	20746.2	22670.3	23563.6	16338.1	15086.2	18185.6	17589.8	13737.4	19488.3	15867.9	14051.9	22743	9696.8	25922.5	23185.7	34600.7	43936.4	28184.9	40388.2	26162.9	21494	21321	16908	49298.7	17455.6	35605.1	28157	44084.4	36458.7	30903.7	33240.3	26599.1	22276.1
6629	10219.8	13017.8	10570	7905.4	7211.9	10068.3	0	10881.4	8806.2	8218	10250.8	8086.9	12468.3	7316.6	5454.7	6299.7	6228.3	7834.1	10116.9	8467.7	7096.9	6073.7	7968	9909.1	8352.4	8112	5078.1	6620.2	6867.6	6474.7	7399.9	7985.3	11483.4	9954.1	9360.9	15553.1	0	7346.1	6295.5	6931.9	8350.7	12029.4	8408.8	7827.4	8870.1	9266.8	11021.6	9293.3	7024.3	0
6626	14537.8	8506.6	17071.9	17220.2	18059.7	15930.1	12385.3	15492.6	15059.7	17024.8	16148.9	20828.6	14772.4	17270.5	10561.1	16855.5	11832.5	13668.3	12889.5	18066.8	16940.9	13260.5	13238.6	13212.1	11906	14382.2	17247.3	11354.6	18858	11787.8	19901	19217.5	25238.9	25107.8	19566.6	24718	19773.1	14331.7	24440.4	27280.8	34391.5	10837	21820.4	17997.8	39660.6	20982.7	27901.2	22043.7	17178.2	7758.6
6627	0	4596.6	4992.4	0	3117.9	0	0	0	0	4818.5	2962.6	3748.5	3419	3248.8	2959.9	3174.7	3157.3	2470.5	4341.1	3524.6	0	3213.3	0	5024.1	5014.5	3760.1	4882.9	3948.4	0	0	7122.1	6415	4325.5	5285.2	5123	4674.9	6004.6	5200.4	6384.9	6513.7	3367.9	3904.1	0	4102.5	5233.5	4416.4	0	6660.3	3530.3	0
6624	10798.9	9557	3697.5	5940.4	12369.1	3993.6	3329.7	2888.2	27197.8	6091.8	9458.4	5400.2	23233.3	11288.2	0	7205.3	3449.4	10212.5	8640.9	21737.5	11197.9	5026.2	8867.7	8458.4	29158.2	5373.7	17492.4	7360.6	0	7768.1	1335.2	15556	5381.4	7360.8	0	45934.9	9260.9	0	23609.6	4698.2	0	15021.4	10223	9297.7	0	0	4071.7	0	2128.7	0
6625	27386.1	36707.6	33662.2	47095.3	35782.4	28364.4	29783.4	37681.1	46592.5	28407.1	37063.5	34981	27816.6	29698.6	38446.8	37457.5	35211.6	40668.7	38282.4	34382.1	47224.6	36595.6	44922.4	30733.9	67317	28998.9	25663.7	50045.5	27945.4	31630.3	36919	31715.2	27039.6	27844.8	48810.5	22341.2	26933.4	53944	53620.1	36360.4	25139	27984.8	35292.8	32106	36648.2	37931.9	42660.8	30559.5	26861.7	37150.5
6622	4117.5	0	0	1370.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690.8	0	0	0	0	0	0	0	0	0	0	1894.3	0	0	0	0	1563.3	0	0	0	0	771.8	0	2682.4
6623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56548	0	0	0	2749	0	0	0	0	3262.7	0	0	0	0	0	0	0	2870.5	0	2186.2	0	0	3407.8	0	0	0	0	0	0	3512.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2276.5	0	0	3291.4	0
50628	0	0	1733.9	0	0	0	0	0	0	3080.6	0	0	0	0	0	0	0	795.2	0	0	0	0	0	0	0	1265.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1966.8	0	0	2176.3	0	0
23307	16355.5	11411.4	8448.5	7033.8	6160.2	0	16683.7	6552.7	0	0	5084.6	9610.3	7021.2	5755.5	8372.4	6011.3	0	8579.9	6082.7	7638.1	0	8890.1	0	6677.1	9970.2	8700.5	0	7030.4	0	11369.8	7636.8	4451.1	0	8835.5	10636.7	7101.4	0	10243.9	7508.4	0	6035.8	9190.9	0	9313	5796.6	9097.1	7012.9	9071.3	5960.5	19449.2
50626	0	0	0	0	0	0	0	0	0	0	2421.2	4751.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65258	0	2359.3	4332.5	3445	5169.2	2093.1	0	0	2936.5	3556	2689.7	0	0	2138.6	0	3381.8	5052.6	1835.6	1529.8	2327.2	2971.9	0	0	0	0	4201.8	0	5064.8	0	0	0	5782.5	4190.4	3683.2	6173.2	6243.5	0	3770.4	5286	0	0	0	5299.8	6919.8	3839.2	3217.4	4357.2	4591.7	3103	0
3500	0	7462.1	26234.4	9329.6	8346.8	0	11007.3	68787.6	6676.5	26298.1	8099.4	5148.7	21364.7	25147	3466.1	67779.8	10980.6	6210.8	17828.6	12506.1	13197.1	25561.9	9761.7	16968.9	11199.6	9954	10697	120424.2	5618.9	9474.6	2455.4	52842.9	0	0	11083.6	19968.4	0	5308.3	0	3781.8	7551.1	0	0	9987	2097.6	8053	16950.2	6010.9	9540	7071.6
4714	9230.5	15385.8	16350.7	8093	10344.4	12155.2	9930.3	13217.2	8467.8	14132.2	13581.2	14000.3	13923.6	14805.5	12409	15318.6	12734.6	11955.7	15160	16259.4	14012.1	10367.8	10797.2	12910.9	12533	13379.1	14590.3	12575	10549.2	9467.8	16266.3	19083.8	21171.4	15910.4	15833.2	13259.6	16319.6	13511	15902.5	22372.9	23737.3	19653.2	0	14964.8	20376.8	20032	15020.3	19260.9	10434.6	7552.3
2331	0	0	0	0	402.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2332	0	0	3981.1	1802.7	0	2631.3	3570.9	0	0	0	1663.4	0	1991	1191.1	0	1276	0	0	0	0	0	1536.5	0	2199	2599	2495.3	2519.2	2362.7	0	1926.6	0	1101.9	1598.2	0	2496.9	0	0	0	1979.8	2725.5	1184.5	1087.9	0	0	0	2861	0	1938.6	0	0
4717	15549.5	14670.2	12906.9	11642.9	13268.2	13205.9	14952	15618.9	10807.9	14017.8	15817.9	12504.3	17125.6	12561.1	13253.4	16010.5	12473.6	12826.6	16907.2	10339	9113.2	11867.6	8730.2	11902.5	10839.8	12564.1	10010.2	10777.4	12558.4	11317.3	16061	20314.6	19969.4	20479.9	13231.1	21545.2	12090.9	12973.7	14556.5	14392.6	21311	18480.1	15400.7	12126.3	19997.3	14542.2	21879.1	23297.9	13598.1	14364.1
2334	0	0	936	0	0	0	0	0	0	1630.8	0	0	0	0	0	1067.9	0	0	0	0	0	0	3133.7	0	1546.7	0	0	0	0	0	0	2203.4	0	0	0	2707.7	0	0	0	1302.4	864.9	0	0	0	959.3	403.9	917.7	0	0	0
4711	10372.2	6944.9	5161.8	4313.5	7696.1	4677.5	3557.3	7506.3	7771.1	4909.4	4760.5	4366.8	4884.8	5432.5	5050.7	5571.4	6209.9	4312.7	5174.4	6541	4092.6	5033.1	6595	7508.1	0	5287.2	4578.1	3844.7	4880.6	5280.8	4900.8	7495.9	5929.9	4983.5	6024.4	8167.9	5748.5	3141.5	5233.4	5234.2	6369.7	4849.3	0	7755.2	4995.6	5397.9	7105.5	7953.3	5858.9	0
4712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1489	1532.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4713	4500.2	0	2097.2	0	0	0	0	6427.2	0	17710.8	2903.7	5295.3	3965.3	3652.8	5629	3625.5	4472.1	2681.4	0	3042.8	3165.7	0	3877	0	3001.6	5282.3	5601.5	0	3182.3	4869	0	9336.6	0	4749.7	3261.7	5506.6	0	2494.8	0	4243.5	5319	0	0	1882.2	3554.4	3235.5	0	2329.7	0	0
2339	13132.2	12977.1	20020.5	20147.6	17252.4	13788.9	12824.8	15006.3	13666	12842.3	17320.5	15466.1	16396.5	15318.9	14932.6	20919.9	16582.5	18163.6	17045.4	13495.2	16384.6	17455.4	18644.6	11552.1	17712.5	12526.4	11672.4	16239.1	17570.2	15587.2	11006.9	14856.6	12196.8	17750.2	14568.9	11685.2	0	14794.9	14888.4	13770.2	13365.1	11282.9	7731.2	12915.1	12572.2	11885.2	11737.7	12012.8	12826.1	6377.8
4719	0	0	1760.9	0	1908.8	0	0	0	1699	1577.1	1921.6	0	3063.6	0	0	1765.3	0	0	2396.5	2339.5	2733.9	0	3451.3	1878.6	2025.7	1133.1	0	1675.8	0	0	0	1770.3	1556.7	1804.6	0	0	0	0	1644.6	3485.2	2187.7	3148.1	5135	0	1990.6	0	0	1576.4	3996	0
10728	12432.9	15848.9	15032.9	18673.9	8951	16667.2	7082.5	28627.8	11626.1	12161.8	18315.1	10171.8	16234.6	18185.1	13892.3	15507.1	10393.2	19296.5	15881.7	13704.8	14261.7	11107.3	10159.3	16603.6	6910.6	14687.7	10879.6	9000.3	22812.6	20090.7	8371.4	15634.4	18999.4	15031.7	12695.2	17864.2	7481.1	8145.6	11633.9	8559.7	14871.5	13552.7	11113	9413	16936.9	15734.1	14633.5	16449.7	20253.3	6149.2
3714	0	0	0	0	0	0	0	4180.1	0	2544.1	0	0	0	0	0	0	4835.8	0	0	0	2769.8	4808.1	0	0	0	0	0	0	0	0	6202.9	0	0	0	0	0	0	4805.4	0	4541.5	0	3041.2	0	0	1532.1	1115.8	0	0	0	0
3717	0	0	0	2424.5	0	0	0	0	0	0	1667.7	0	0	1718.5	0	0	0	0	0	2002.2	0	0	0	0	0	1984.3	3280.9	0	0	0	0	0	0	1585.5	1867.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3716	25283.9	17962.3	24774.1	27581.6	22446.2	19755.6	25079.5	22812.2	21924.5	30576.5	20742.4	29772.7	24961	19002.1	36362	25956.2	33434.8	23052.9	21673.5	19755.8	18475.6	21408.3	23693.2	29196.6	19846.8	22997.8	20263.1	26929.1	26928	28223.6	18577.8	17212.8	17722.6	10813.8	20338.9	0	0	24728.7	11787.3	17764	11115.3	32343	20986	28073.3	11839.3	19685.2	11603.8	13363	14295.6	10761.2
3710	0	0	7883.9	9578.4	15096.7	10801.6	9883.3	7386.2	12793.4	5712.1	9860.1	7753.3	4835.2	8313.1	0	6032.9	0	9294.6	12298.4	11615.9	9779.1	13078.6	0	6458.7	8354.7	5410.6	9954	11382.9	0	9159.1	10029.6	3698	0	0	5309.7	0	0	9921.7	0	6594.4	0	4406.8	0	0	5457.4	6687.4	6589.1	5494.1	0	0
3713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3814.7	0	0	0	0	0	0	0	0
3712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2885.6	0	0	0	0	0	0	0	0	0	3072.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3473.4	0	0	0	0	0	0
3718	0	0	0	2596.5	0	0	0	0	0	0	0	0	0	0	0	1375.5	3556.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1887.6	0	0	0	0	0	0	0	0	0
404734	0	0	2913.9	0	0	0	0	0	0	0	0	0	0	0	0	2819.5	0	0	0	0	0	0	0	0	0	1325.8	3249.8	0	0	0	0	0	0	0	0	0	0	0	0	0	5874.7	0	0	3757.1	4348.7	4545.8	2093.5	3239.5	0	0
4908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2851.8	0	0	0
2488	0	0	0	3579.8	0	0	2654.3	0	0	0	0	3188.3	0	0	3206.3	0	0	0	2499.2	0	0	0	0	0	0	0	0	0	0	0	0	1366.8	0	0	0	2886	0	0	0	0	0	0	0	0	0	0	0	1129.9	0	0
4678	18861.3	12302.4	26593.4	14619.5	17199.6	21987.5	24363.5	0	18070.8	11711.3	20383.8	24544.2	16554.4	25354	15160	21511.1	9957.2	19067.3	21970.6	28486.2	23654.1	10556.4	18747.5	17484.8	23303.8	18074	18808.9	9783.1	23221.4	21599.1	8404.3	12142.9	13978.9	19107.5	14316	16393	0	18265.5	5830	18478.5	13577.2	8262.9	12645.9	10258	23450	20067.9	13763.5	21593.9	10388.8	8681.6
4900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1482	2274.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4902	0	2738.9	3193.9	0	4819.6	0	0	0	6567.3	0	2990.5	4439.8	0	1648	7577	2187.1	5000.9	6173.2	0	5041.5	4992.3	5027.7	9854.9	0	6717.2	5244.4	4008.8	0	5566.3	7465.4	3609.3	2445	0	0	1928.2	0	0	0	0	0	0	0	8574	0	0	1938.6	3735.4	0	0	0
4673	32690.6	37148.8	27221.4	24314.6	30831.2	33649.2	26494.3	17933.7	32168.9	20456.8	27635.3	33779	35506.1	41257.6	25513.6	23113.9	27661.4	28226.3	37537.8	53173.5	33712.6	28505.8	31461.1	43401.5	29206.2	21627.7	22770.8	25421.9	28858.3	20221.7	36075.4	24361.7	46508.2	44136.5	31616.3	27117.3	44499.4	38706.6	57997.3	45293.2	43860.7	46574.8	59962.5	43455	64524.8	60628.1	47333.9	37503.1	66706	37969.4
4904	52908.3	65583.8	31922.9	40773.4	54189.6	45407.1	37382.1	53403.3	51465.4	48911	47389.1	56217.5	65094.6	59470.4	44216.8	60379.3	53343	51045.3	64503.7	69004	57776.2	46787.9	47721.7	62354.8	35879.2	32647.6	53228	43746.9	44721.3	33397.9	68349.6	58730.5	86393.4	90563	53012.2	67314.3	59182.4	73002.9	71680.4	92648.4	73654.2	70129.4	62851.7	42211.8	103747.4	97079.1	86882.5	75285	75508.2	39010.5
4907	0	10718.5	0	4448.8	8525.3	0	4232	8730.6	5853.5	6957.9	0	0	0	0	7838.9	1187.1	5997.3	8255.9	0	0	4668.2	0	0	0	0	1442.4	0	0	0	3250.2	0	1362.3	0	0	7396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4670	16640.3	18877.8	20396.3	15953.2	17173.7	14376.1	21614.8	22115.1	13593.5	12628	21274.6	23829.8	17938.5	15867.6	16215.2	13707	15373.8	18569.2	19209.8	16566.9	14852.9	18706.1	15139.8	17434.7	16766.8	19891.8	18735.8	17251	10449.6	13187.2	18064.3	18083.8	19842.1	33638.6	19883.6	13078.2	19667.1	19996.3	18437.6	20180.4	22095.7	20102.5	13643.2	14474.9	21309.8	23376.6	16340.3	23708	14567.7	16366.7
57148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1157.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57149	0	1704.9	1598.4	0	1839.8	0	0	0	1936.2	0	1531.1	2943.7	3196.3	0	0	2132	0	0	0	1204.7	1899.4	0	1806.7	0	0	889.5	795.5	1665.6	0	0	3088.5	3424.4	2375.1	2907.6	3513.4	3535.2	0	1945.9	0	0	1944.5	0	5286.8	2460.8	2117.6	3423.6	1981.3	1840.4	5268.5	0
57634	0	0	2115.3	2486.4	2597.4	0	0	0	0	626.6	2349.8	0	0	0	0	1951	0	2545.9	0	0	0	0	3196.2	2508.4	0	1505.8	0	0	0	0	0	1542.4	2277.8	0	0	0	0	0	2601.3	3530.7	1429.4	2534	0	0	1151.3	0	0	1115.5	2259.8	0
57144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57146	0	0	0	0	0	0	0	0	0	0	0	2410.9	0	0	0	0	2646.5	0	0	0	0	0	0	0	0	512.2	0	0	0	0	0	0	0	0	0	0	0	4391.7	0	0	1743.2	0	0	0	1352.9	4731.6	2429.6	0	1976.1	0
57147	0	2994.9	0	3188.6	2955.5	0	5977.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2181.4	1741.1	0	0	0	0	2545.3	0	0	3388.1	0	0	1626.7	0	0	1170.4	0	1783.4	0	1604.1	2391.9	5669
5149	0	0	0	0	0	0	0	0	0	0	0	0	1217.1	0	0	0	2120.9	0	0	0	0	0	1031.7	0	0	0	0	0	0	0	0	0	0	8434.3	0	0	0	0	0	0	541.8	0	0	0	0	0	0	0	0	0
5146	0	0	0	925.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1303.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5147	0	0	4489.1	5363.9	0	0	0	4125.5	0	0	4948.1	0	3186.9	4817.4	3886.2	3233.3	6518.9	0	7093.5	4696.7	0	3787.4	0	4407.1	0	2905.5	3213.5	0	5102.4	0	5865.1	3884.9	0	5833.2	4042.7	4019	0	4017.4	0	0	4211.4	5291	5207.4	4379	2798.2	4338.2	3205.4	4248.5	4760.9	0
5144	0	0	0	0	0	0	2208.6	0	0	0	0	0	0	0	0	0	2622.5	0	0	0	0	0	0	1013	0	0	0	0	2394.9	0	0	0	0	0	0	0	0	0	3183	0	1285.8	0	0	0	0	0	0	1069.3	0	0
