classes	T-ALL_1	T-ALL_2	T-ALL_3	T-ALL_4	T-ALL_5	T-ALL_6	T-ALL_7	T-ALL_8	T-ALL_9	T-ALL_10	T-ALL_11	T-ALL_12	T-ALL_13	T-ALL_14	T-ALL_15	T-ALL_16	T-ALL_17	T-ALL_18	T-ALL_19	T-ALL_20	T-ALL_21	T-ALL_22	T-ALL_23	T-ALL_24	T-ALL_25	T-ALL_26	T-ALL_27	T-ALL_28	T-ALL_29
100500804	104619.3	113162.6	148584.6	144319.9	137953.3	140729.6	89064.9	115858.2	212520.8	117344.4	149056.4	130613	148851.5	172142.8	162050.3	110908.4	156024.2	97693.2	216216	127742.5	101958.1	148998	104191.6	111992.6	171787.8	137689.4	173410.1	113945.5	124670.4
94163	137531.9	147527.6	166686.6	210018.2	149340.1	142716.1	179212.6	109189.1	274661.6	159214.8	199741.8	151817.9	225981.8	205513.3	249686.2	168163.6	170952.2	139036.3	217244.1	240567.1	186199.9	181533.9	156671.3	160455.8	241182	199643.6	242835.8	147117.2	173023.2
10714	0	2243.1	3070.8	0	0	4267.6	0	0	0	0	2496.7	0	0	0	4418	3935.6	3635.5	4901.3	0	0	0	0	5479.9	3943	0	0	0	0	2349.7
10715	0	1920.4	0	0	1723.9	0	6797.1	0	0	0	0	0	0	0	1740.9	2802.3	0	1978.2	0	0	0	8195.7	0	7225.7	0	0	0	0	0
10716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1604	0	0	0	0	0	0	0	0	0	0	0	0
10712	9733.2	4626	5199.1	0	4567.6	8342	8938.1	6705.3	7913.9	5777.8	6010.7	0	0	0	4768.1	3468.1	5398.4	3583.7	5926.9	0	0	0	4379.3	7460.4	4552.1	0	13357.6	6190.5	7041.2
2697	0	0	0	0	0	0	0	0	0	0	1077.2	1998.5	0	0	0	0	0	566.7	8666.5	0	0	0	0	0	2815.2	0	0	0	0
2696	0	0	0	0	0	0	6640.6	0	0	0	0	0	7076.4	3040.4	0	0	0	4699.9	0	0	0	0	0	0	0	0	0	2699.4	3670.3
2695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2883.6	0	0	0	0	0	0	0	0
2692	0	0	0	0	0	0	0	2829.1	2466.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8817	0	0	0	0	0	0	0	0	0
2690	0	674.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3197.6	0	0	0
54987	0	2307.5	2956.8	0	0	0	4430.5	0	0	0	0	0	0	0	3243.5	2848.5	2541.5	2134.4	2579.7	0	0	0	0	0	0	0	0	0	0
2152	0	0	0	0	0	0	0	0	0	0	0	1688.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440026	0	2217.7	1176.6	0	1233.6	0	0	2801.8	2444.6	3568.8	1002.5	2172.3	0	2631.6	645.8	0	914.6	0	0	0	0	0	2138.6	1544.4	0	0	0	1988	3588.7
253190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2006	0	0	0	0	0	0	0	0	4862.8	0	0	0	0	0
100509484	24840.2	9226.8	21439.2	6352.3	9490.7	5980.6	0	11493.6	12875.3	2731.4	8450	4745.8	8146.3	0	9836.4	0	5447.3	4111.9	4808.9	0	9885.4	0	42647.3	3268.8	5893.2	10276	6958.6	6172.7	17674.8
29774	0	0	0	0	0	0	50427.6	0	0	0	0	0	32552.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29775	0	2240.5	0	0	3827	0	0	0	5080.4	0	0	0	0	3468.4	0	5335.8	4308.7	0	0	31541.1	0	0	0	0	0	0	0	3426.5	0
83604	0	0	0	0	0	0	0	0	0	0	672.6	0	0	0	503.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23518	6048.5	4960.6	4421.9	0	3987.3	2710.3	0	4090.2	3066.4	0	5933.2	3477.6	0	2474	3299.8	4877.2	2734.4	5662	0	0	0	3806.9	4624.6	0	5856.7	0	0	3316.2	3404.5
1143	0	0	0	0	0	0	0	0	0	0	0	3233.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1140	8839.2	0	0	0	9016	0	12431.8	0	0	0	7468	5314.4	0	4246.4	11431.3	5351.4	0	5368	5684.6	0	5999.7	0	0	0	0	0	0	0	0
1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700.6	0	0	0	0	0	0	0	0	0	0	0
1147	7636.2	8337.2	8754.9	6572.5	8405	16365.3	9685.9	16597.5	7697.2	12584.5	6760.3	10139.7	12107.1	9382.3	7652.2	9364.1	11058.5	9895.9	7190.2	9604.5	10634.7	9348.7	16100.8	8360.4	7304.7	9474	0	8944	14604.1
1144	0	0	0	0	2878.2	0	10077.2	0	0	0	1619.2	0	0	0	3304.9	0	0	0	0	0	0	0	0	0	0	2623.6	0	0	0
1145	0	0	0	0	0	2972.4	0	0	0	0	0	3409.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23510	0	0	0	0	0	0	0	0	0	0	2157.8	0	0	0	440.6	0	0	0	0	0	0	0	0	0	0	0	3983.1	2190.3	0
23511	7138.2	7317.9	8520.1	7497.5	7645.6	7544.9	0	8818.8	7658	6542.1	9371.6	7975.7	0	8707	7240.3	8172.8	9033.9	8793.4	0	0	8191.6	0	9329.5	0	5232.5	7930.7	10011.7	6089.6	9048.9
23512	5363.4	6175.5	4336.1	5074.3	0	3677.7	7318.2	4608.3	4879.3	10011.3	3551.1	0	8504.1	2879.1	5010.9	5018.1	7752.8	5712.4	2391.9	0	6720.6	0	7899.5	4034.7	4461.7	5686	0	4103.6	4794
23513	0	6074.4	0	6705.9	0	0	0	0	0	0	6015.5	0	0	0	3368.1	2323.6	2463.9	3102.6	0	0	0	0	3816.3	4940	0	3979.6	0	3110.7	5237.6
23042	0	3862.7	3818.6	0	3763.7	3531.5	0	4506.1	3280	0	3241.3	0	0	5104.3	2414.1	3480.3	3111	4231.1	2019.9	4583.6	0	1108	3794.4	6213.3	0	0	0	3030	4422.3
2967	0	0	2112.5	0	0	5025.5	0	0	2696	0	2447.6	0	0	0	0	1902.3	0	0	3265.9	0	0	3906.3	0	5717.1	3500.4	0	5790.5	2267.4	0
23516	0	3966.6	0	4301.5	4798.7	0	0	2822.6	4009.2	0	1833.3	2189.3	11308.5	2908.7	0	0	2255.8	5253.4	5420.6	0	0	4371.9	1951.2	1497.3	2579.2	3737.8	7555.8	1372.9	4658
23517	1608.7	3677.4	3219.5	0	0	0	4062.2	0	0	2382.1	2517.9	2886.1	5315.7	3440	2526.2	0	0	3148.6	4484	0	2205.9	2546.5	3219.2	1627.7	3640.3	0	0	0	2256.7
26781	13756.9	15367.7	44111.6	25300.5	10923.1	21491.3	16303.8	8115.4	32148.8	18920.6	63409.8	13172	24517.6	21897	44709.8	22140.5	34012.3	35741.9	46898.4	13996	21730	28124.9	16790.8	21430.1	31489.2	20930.7	16707.9	33290.6	10424.5
26787	11165.2	14084.1	16046.8	15932	12898.4	9818	7984.7	10078.7	8465.4	13940.1	19607.9	5378.9	0	11974	14846	17611	15016	15829.8	17060.3	8502.4	11264.8	11818.6	15267.8	15134.1	18188	8506.5	13534	14101.8	9078
26784	200174.1	280559.3	261025.7	302804.2	236589.8	345143	238483.7	139351.8	398517.4	239172	396305.9	204479.1	417196	307391.9	338977.6	221127.4	284355.4	206060.3	406008.3	339312.8	246421.3	312418.8	182727.6	204663.3	403712.3	280119.3	439818.9	214000.9	192873
100508689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2541.4	0	0	0	0	0	0	0
2268	0	0	5672.5	0	0	9136.3	18837	0	0	26016.9	5034	15090	0	0	0	5894.1	3350	4206.2	0	13719.4	6159.5	19375.1	4517.7	5343.6	3607.6	6670.2	0	6527.7	23189.5
29114	0	2786.7	0	0	0	0	0	0	0	0	0	0	0	4194.9	0	0	0	4990.1	0	0	0	0	0	6873.5	0	0	0	0	0
101060446	0	0	0	0	0	0	0	0	0	0	0	0	0	2046.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91694	0	571.9	2143.6	0	1933.2	0	0	0	0	1282.8	0	0	0	2059	1842.7	1558.7	0	0	0	0	0	1637.2	1366.8	3532.1	3104	0	0	4457.2	1502.1
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2969	21781.4	20700.5	21491.4	16131.5	29861.6	13790.9	14346.2	24630.7	21945.3	16352.3	13865.8	19953.4	10633.9	22416.6	16261.4	20354.8	12312.1	14282.3	21292.1	8435.3	15370.6	19603.2	24799.4	12903.7	21965.6	12330.9	11585.5	16420.2	26069.8
101060198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101060449	13027.6	5285.3	11156.9	18610.1	8682.7	10284.1	4575.1	17008.1	12318	0	5912.6	9188.4	9561.5	16637.9	11780.9	10714.4	15610.7	9946.6	13680.5	0	8573.4	14998.2	5175.9	7703.4	7779.5	0	0	7629.1	3481.7
8538	0	972.6	0	0	0	0	0	0	0	0	0	0	5626.4	0	1672.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8539	15167.7	15406.1	10128.3	12906.3	14802.8	19896.5	0	16559.4	13501.1	19725.7	13317.4	9985.5	19315.8	19629	12602.8	17639.5	16041.2	16574.5	17864.9	0	22030.1	16172.5	21574.1	0	17557.7	0	13133.9	17646.1	20715
8028	0	0	1102.1	0	0	2471.4	0	1832.2	0	0	0	0	0	0	0	0	0	391.6	0	0	2331.4	2036.1	0	0	0	0	0	0	0
8029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8530	0	0	10860.9	0	6987.3	3658.6	0	6903.1	0	5171.8	5652.1	0	6254	5569.5	0	0	3313.3	3133	23147.7	0	0	0	8308.4	8344.2	0	0	12931.4	3716.2	0
8531	0	10274.7	4257.1	8034.2	2126.3	0	0	0	3889.5	5961.9	9174.8	0	0	0	11155.7	6322.1	5121.1	9349.2	7448	5696.1	3380.9	4170.5	3851.5	15468.1	0	6865.4	5158.5	0	3824.8
8532	0	0	0	0	0	0	0	0	6192.7	0	0	2196	9377	0	0	0	0	0	0	8249.1	2030.9	0	0	10832.6	0	0	0	2842.2	0
8021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8534	0	1552.9	0	0	0	0	0	0	0	0	2197.2	0	4525.3	0	0	1979.7	0	986.1	0	7509.3	0	0	0	0	0	0	0	0	5135
8535	0	756.2	0	0	0	0	0	0	0	0	2179.7	0	0	0	-146.6	0	0	0	0	0	0	0	0	0	0	0	0	768.6	0
8537	0	0	0	0	1258.8	0	4374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7443	3586	4094.9	4171.4	6180.3	4080.4	4518.7	0	2722.3	3801.1	5907.3	3832.6	3784.4	0	4133.9	6681.8	6570.3	4057.7	7273.5	0	0	4723.5	0	8229.9	3689.5	2618.2	3892.9	7516.3	3715.8	3191.2
2261	0	1183.1	0	0	0	0	0	0	0	0	0	1276.2	0	0	0	0	0	0	0	0	0	0	1127.9	0	0	0	0	0	1211.6
7444	0	867.1	0	0	0	0	0	0	0	0	0	0	0	2171.6	788.8	0	0	705.4	0	0	0	0	0	0	0	0	0	0	0
7447	0	0	0	4268.6	0	0	0	0	0	0	0	0	0	0	0	0	932.9	0	0	0	0	0	0	0	0	0	0	0	0
7448	0	0	0	0	0	0	0	0	0	0	358.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6405	5522.3	4216.5	0	0	3823.2	0	9599.5	0	0	0	0	0	7982.3	0	0	0	0	0	0	0	0	9793.2	0	7523.6	3767.5	0	0	0	0
19	4761.6	0	0	0	0	0	0	0	0	0	0	0	0	2826.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6879	8848.7	5464.8	8630	8997.5	10635.3	0	8891.3	0	5994.5	8124	12016.9	12369	10276.7	10456.7	7047.4	11212.7	6362.4	8649.1	8045	6827.7	9161.9	9801.6	12093	0	0	6430	6654.2	10690.9	12281.1
55322	0	0	1059.5	1104.9	0	0	0	2402.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1875.5	0	0	0	0	0	0	0
55324	0	0	0	0	1802.8	0	0	0	0	0	0	4303.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4282	52308.2	98616	81472.2	80668.9	70483.5	72022.5	65898.6	32593.9	54331.7	75968	100363.9	62541.9	69128.3	45753.2	102168.6	70976.3	72080	84333	49120.6	70372.3	63250	50168.9	43243.1	24220.3	55887.3	41964.9	69380.8	67870	44603.5
4283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4281	0	785.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4286	3512.8	0	0	0	0	0	0	0	0	0	0	0	0	1461.7	0	0	2642.6	968	0	0	0	0	0	0	0	2138.6	0	0	0
4287	0	0	0	0	0	0	6107.9	2120.9	0	0	0	0	3329.1	0	0	0	1561.5	0	0	7087.8	0	0	1130.9	1785.7	0	0	7646.7	0	0
4285	0	0	0	0	0	0	0	0	0	0	786.5	0	0	0	0	0	0	0	0	0	0	0	1127.2	0	0	0	0	0	0
4288	0	3478.2	4496.1	2304	2869.8	4745.7	5578.4	3540.9	2957.7	4076	7010.6	0	5825	2543.5	6332.1	7883.7	7884.9	5887.2	0	0	4872.3	0	5044.4	0	0	0	0	6897.6	2648.1
4289	0	0	0	0	1572.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1352.8	0
1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5090	0	0	0	3687.6	0	0	0	2423.1	4693.5	0	1883.3	0	0	13264.9	1081.7	2849.7	1912.8	1384.1	0	0	0	0	1106.2	1215.8	3183.8	3772.1	4847	3223	1476.2
381	8588	8540.1	15603.9	13235.2	10746.9	22411.2	0	15950	10700	0	10455	0	6707	7616.1	11244.9	7533.5	10787	9129.2	11259.6	28713.9	11095.6	13118.4	10797.1	21741	12050.7	6955.6	0	11142.9	11095
382	13561.5	19410.2	11571	10150.4	10364.8	14513.5	10741.7	15262.4	5600.4	11766.8	15474.4	45102.1	14184.2	5724.6	14471.4	10897.6	8674	8448.5	11582	8074.2	9396	8872	12273.5	14107.2	11040.3	10656.6	12236.6	17370.8	8789.5
383	0	0	0	0	0	0	0	0	0	0	1217.2	0	0	0	0	1692.7	0	0	0	0	0	0	0	0	0	0	0	0	0
100526832	0	835.7	0	2902.1	1898.3	0	0	0	2136.9	0	0	0	0	0	941.2	1463.8	0	0	0	0	0	3389.8	0	0	0	0	0	0	2154.1
100526833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1385.7	0	0	0	0	0	0	0	0	0	0	0
100526830	6702.9	2758.6	7417.7	1912.5	6745.7	0	6549.5	7514.9	7102.8	6366.9	2079	0	0	3651.9	5222.1	5123.7	5755.5	5132.3	3997.1	0	1760.8	8020.4	5790.1	1777.9	0	0	0	5750.1	5376.3
100526831	6702.9	2758.6	7417.7	1912.5	6745.7	0	6549.5	7514.9	7102.8	6366.9	2079	0	0	3651.9	5222.1	5123.7	5755.5	5132.3	3997.1	0	1760.8	8020.4	5790.1	1777.9	0	0	0	5750.1	5376.3
388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1517.5	0	0	0	0
389	0	4489.1	0	7852.6	4426.8	0	0	0	5685.9	5560.8	0	0	0	0	4308.8	0	3255.8	0	0	0	0	0	2642.9	0	0	0	0	0	2824.6
4758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9352.1	0	0
4750	4580.4	0	0	1659.4	0	0	0	0	2210.9	0	0	0	2459.8	0	0	0	0	1027.6	0	0	0	0	0	1933	0	0	0	0	0
4751	3381	0	0	0	1883.3	0	0	0	1921.1	0	1247.2	0	0	0	0	1326.2	0	1614.4	0	0	0	0	0	0	0	0	0	1372.4	0
4752	0	720.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2671.1	0	0	0
4753	0	0	0	0	0	0	0	0	0	0	2421.2	0	0	0	681.5	0	1944.6	471.8	0	0	0	0	0	1116.6	0	0	0	0	0
4756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5872	0	0	0	0	0	0	0	0	5356	0	0	0	0	0	0	0	2627.8	0	5956.7	0	0	0	0	0	0	0	0	0	0
5873	7624.8	0	1448.1	3831.5	0	4121.4	0	0	0	0	0	2699.4	6553.8	2027.8	0	0	1186.7	3416.3	3999.1	0	0	0	0	0	0	0	0	1436.8	0
5870	4142.6	2863.2	1584.2	2627.2	3279.3	0	0	0	3272.2	5366.3	2081.7	2759.5	0	2192.9	1405.9	3373.9	3886.6	3006.5	3865.1	0	0	0	4263.4	2319.1	0	0	5765.5	0	3108.5
5871	0	0	0	0	0	0	0	0	0	0	0	2867.4	0	0	2323.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5876	0	1848.5	8048.5	6154.6	5476.9	7353.9	3849.3	0	6468	8729.9	3341.8	4363.6	0	4956	5656.2	4198.8	5630.7	5960.7	4718.3	0	4879.2	11726.9	4299.5	4073.2	3880.2	0	7705.5	4631.1	5963.8
5877	0	4774.9	0	0	1546	0	0	0	0	2681.2	2796.9	0	0	1898.9	3082	0	2865.2	3730.8	0	0	0	0	0	0	0	0	0	2916.3	0
5874	0	0	0	0	0	0	0	0	0	0	0	0	0	1059.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5875	0	0	0	0	0	0	0	0	0	0	0	0	5025.6	0	1694.5	0	0	0	0	0	0	0	0	0	0	0	0	2478.6	0
5878	1788.8	2492.9	0	7833.5	0	0	0	0	0	8209.9	2826.1	5680.7	0	0	0	0	0	2144.2	3240.3	0	0	0	0	0	0	0	0	0	0
5879	12662.6	10129.5	11284	20596.4	12973.8	15099.1	14052.9	12976.8	13437.5	13251.3	11998.3	15619.7	0	12485.8	15535.4	15470.2	13920.6	18997.4	12419.1	11099.9	17504.9	13213	13202.5	15383.1	14886.7	16085.4	15220.6	14610.7	12528.6
101060226	14139.1	5052.6	9110.9	5951.1	12821.6	14184.9	12283.4	0	9492.4	10302.7	13263.4	3607.3	12242.2	4023.9	16997.6	0	8617.7	4979	0	28249.4	9024.1	15630.8	0	14658.9	0	8666.4	13358.2	10261.5	0
3759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1726.7	0	0	0	0	0	0	0	0	0	0
3758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1075	6499	11186.4	12207.8	6260.7	9430.2	16087	5316.8	6659.9	10543.5	3379.7	5696.1	7938.4	9441	12558.3	4719.7	4968.7	8668.4	8615.6	10357.9	0	4768.5	5646	5325.5	0	8221.7	7616.4	0	7464.7	3235.8
3751	0	0	0	0	0	0	0	0	0	1907.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3750	3345.2	0	0	0	0	0	0	0	0	0	0	0	10516.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3752	0	0	0	0	2437.2	0	0	0	0	0	0	0	7594.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020.1	0	0	0	0	0	0	0	0	0	0	0	0	0
3754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3757	0	7687.3	0	0	5516.6	5830.7	0	0	0	0	3070	0	0	0	0	0	5528.9	1493.7	0	0	0	0	0	0	4596.5	0	0	2115.8	0
3756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4633	0	1976.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3361.4
2191	0	0	0	0	0	0	0	0	0	0	0	0	2668	0	0	0	0	0	0	0	0	0	0	0	0	0	3077.1	0	0
2192	0	1492.8	0	0	0	0	0	0	0	0	1673.5	0	6802.7	0	0	0	0	0	0	0	2350.8	0	0	0	0	0	0	0	0
2193	6221.5	17434.5	13289.7	3991.3	14673.5	12883.2	0	10182.2	7122.3	9892.4	18354.7	11665.3	10202.6	10939.2	17292.9	10788.9	17937.8	16620.1	16817.4	12482	9628.8	7515.1	6067.6	8688.9	18389.6	12165.2	0	15815.6	10004.3
4637	144686.1	72824.6	76424.4	81761.6	78883	92959.1	90803.9	104668.8	74146	92600.1	84877.4	118360	69590	57110.3	60732	82576.4	89827.2	97941.7	68139.3	87285.7	110517.1	79792.7	122286.8	86561.7	79403.2	88663.3	85224.7	98471.8	118433.5
4636	0	0	0	0	2473.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4634	0	0	0	0	0	0	0	0	0	0	0	0	6406.2	0	0	0	0	0	0	0	0	0	0	0	2050.2	0	0	0	0
2199	0	0	0	3544.3	0	0	0	0	0	0	0	0	0	0	0	0	0	1859.5	0	0	0	0	0	0	11645.3	0	0	0	0
4638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3889.7	0	0	0	0	0
53635	0	8869.4	6297	11232.6	12014.6	6739.7	0	7214.9	7095.8	6319.5	7913.5	5621.9	0	3249.2	7513.1	6418	5366.2	6505.5	6784.5	0	0	0	6095.3	8078.7	8880.9	0	0	9890.6	7055
100996657	3272.9	4454.7	5590.3	5724	7484.6	7979.3	3896.8	4450.3	0	8991.2	5170.4	5382.2	0	3535	9595.1	4393.6	5282.5	6787.1	7430.5	4448.5	4143.2	6134.4	4269	10429.8	4375.7	4774.4	0	4764.4	0
23090	3097.3	0	6077.8	0	0	0	0	4838	0	0	15568	0	0	0	6223.6	5982	1599.7	9677.2	0	0	0	2924.3	5423	0	0	0	0	0	4355.9
39	4926.8	2050.2	0	5052.9	0	2397.9	0	0	2858.4	0	2549.1	3154.3	0	1928.6	3655.5	3835.2	2963.2	3285.7	0	0	2618.2	0	2507.1	0	3518.7	0	0	3558	1959.5
619552	0	1994.3	0	0	0	0	12045.2	0	0	0	0	0	0	0	0	0	0	1792.2	0	0	0	0	0	0	0	0	0	0	0
2044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4218.3	0	0
164	0	0	0	2371.7	0	0	0	2266.4	0	0	525.1	1261.5	0	1790.2	819.4	0	0	1574.3	0	0	0	0	0	0	0	0	0	1452.3	0
165	0	19421.9	8828.4	6286.4	22974.1	0	0	10454.9	18387.1	11849.4	13525.4	7458.7	0	0	7848.1	10156.7	6977.8	7415.7	0	0	8793.8	12828.5	5319	6700.7	7459.7	9263.3	0	4454.2	4601.6
166	45152.1	65847.4	44044.9	34095	67555.4	28957.2	27602.2	50310.7	52522.8	36687.9	22778.7	43187	28653.8	37246.1	24442.9	29775.8	31703.4	21510.3	33154	36264.7	37268.7	30182.7	45361.5	38436.9	49286.1	23946.4	18787.8	49682.1	70661.9
167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	9068.9	0	0	0	2367.5	5319.8	0	0	0	0	0	0	8386.6	0	0	0	0	0	0	23045	0	0	0	0	0	5586.1	0	0	3350.3
162	15259.1	15295	0	11724.1	12592.4	14888	0	12944.9	7047.6	10365.2	15105.1	14710	13618.5	10694.4	11917.8	12675.7	11108.9	11979.5	19143.9	0	19566.8	20567.4	12679.7	30696.7	12293.4	13250.9	22192.8	12213.8	14369.5
163	0	0	0	3146.8	0	1230.4	0	0	0	0	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85453	0	0	2541.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4160.4	0	0	0	0	5350.1
85458	0	0	0	0	2714.5	0	0	0	0	0	0	0	0	0	0	0	0	749.8	0	0	0	4524.2	0	0	0	0	0	0	0
6194	103253.5	134225.5	170294.4	186575.4	133746.5	93080.7	113237.4	58116.2	206692.5	78358.9	131575.7	126283.9	155519.9	146808	188809.3	87336.1	110219.6	72802.8	189529	176286.9	114634.8	180844.1	121266.9	97933.3	122547.1	138670.8	208711	125891.8	134139.9
6195	4588.7	1902.8	4467.7	4115.2	0	9560.3	0	0	6924	4656.3	4071.4	0	0	5519.8	3392.9	4616.1	3432.2	4852.9	8788.6	0	6914.6	6515.4	3246.7	6213.3	5785.4	0	0	5957.3	6207.5
6196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1645.1	0	0	0	0	0	0	0	0	0	0	765.1	0
6197	0	6077.7	7094	0	7628.3	8176	7006.1	8535.9	0	0	3255.5	6287.3	10360.1	10004	5946	4170.3	3324.8	4895.5	0	0	4805.8	5489.3	0	2783.7	10237.9	0	0	7965.2	0
6191	138780	227832	204171.1	308870.2	195870.8	210478.5	150541.2	215458	273982	178366.4	216713.5	258396.3	343370	240108.5	228367.5	187357.3	225762.6	184227	307788	224762.8	154967.7	226484	139292.8	235188.6	268624.7	255340.4	432933.8	197271	161056.8
6192	26521.7	0	46484.9	0	29393.6	18907.8	31381.5	0	45541.8	35802.2	54165.9	0	0	40495.3	35498.1	44433.2	40047	0	40406.8	26304.1	34783.2	51181.7	44685.5	0	38369.9	0	4407.5	30070.2	47262.1
6193	131692.7	229756.7	201962.4	196199.9	250372	124989.1	136226.8	139380.3	252580.1	165142.8	190285.6	177662.1	263575.9	213215.8	235078.3	157530.3	184681.9	136557.1	227076.2	138624.3	142159.8	158269.6	122082	118041.7	313004.4	173699.3	224963.3	185781.1	111077
6198	0	2461.8	0	0	0	0	7261.4	0	4062.1	0	0	2856.6	0	0	0	0	0	0	0	0	2866.3	0	0	0	0	0	0	0	0
6199	6821.7	4791.4	5569.7	0	0	0	7347.4	6004.7	0	0	7141.6	0	0	3715.8	5129.1	2891.6	8906.4	2612	0	0	4758.8	7067.4	0	6807.3	5266.6	8658.7	10018.9	3658.1	0
2734	0	0	0	0	0	0	0	0	0	0	0	0	6516.8	0	0	4096.9	3000	2590.6	0	0	3016.3	0	0	0	3528.7	0	0	2690.2	4393.8
2735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1189.3	0	0	0	0	0	0	0	0	0	0	0
2730	2393.2	778.7	1699.1	0	0	0	0	0	0	0	1339.6	0	0	0	1147.4	0	0	0	1456.2	0	0	0	0	0	0	0	0	0	0
2731	0	0	0	0	0	1258.2	0	0	0	0	0	0	0	0	0	0	0	0	0	2771.8	0	0	0	0	0	0	0	0	0
