classes	TEL-AML1_1	TEL-AML1_2	TEL-AML1_3	TEL-AML1_4	TEL-AML1_5	TEL-AML1_6	TEL-AML1_7	TEL-AML1_8	TEL-AML1_9	TEL-AML1_10	TEL-AML1_11	TEL-AML1_12	TEL-AML1_13	TEL-AML1_14	TEL-AML1_15	TEL-AML1_16	TEL-AML1_17	TEL-AML1_18	TEL-AML1_19	TEL-AML1_20	TEL-AML1_21	TEL-AML1_22	TEL-AML1_23	TEL-AML1_24	TEL-AML1_25	TEL-AML1_26	TEL-AML1_27	TEL-AML1_28	TEL-AML1_29	TEL-AML1_30	TEL-AML1_31	TEL-AML1_32	TEL-AML1_33	TEL-AML1_34	TEL-AML1_35	TEL-AML1_36	TEL-AML1_37	TEL-AML1_38	TEL-AML1_39	TEL-AML1_40	TEL-AML1_41	TEL-AML1_42	TEL-AML1_43	TEL-AML1_44	TEL-AML1_45	TEL-AML1_46	TEL-AML1_47	TEL-AML1_48	TEL-AML1_49	TEL-AML1_50
3054	7704.9	7161.4	9684	7277.1	9735.3	9348.1	6400.9	8138.7	8318.9	7789.1	8625.3	8432.1	7445.4	9080.5	11678.7	8465.6	7995.3	10598.6	10056.3	11003.4	11817.2	7044.2	6452	6739.8	14106.4	10084.2	11248.4	8073.4	7498.3	5395.8	10899.5	8010.4	9226.6	8420.1	9226	5232.1	12345	7855.6	7382.5	7463.8	13408.8	10025.4	9882.7	8096.9	9588.2	9230.4	7262.5	6802.3	8530	6248
3055	0	0	6777.3	0	9877.4	0	0	4394.9	6415.6	4254.1	0	0	0	4049.5	0	5093.3	0	0	0	0	0	0	0	0	0	4025.8	0	0	0	0	0	0	0	0	0	0	0	0	0	4348.2	0	0	0	0	0	0	0	0	0	0
3052	4304.7	1839.2	3146.3	0	0	0	3490.1	0	0	0	1696.8	0	3007.4	1831.1	0	2831.8	0	0	0	2344.2	2090.7	2694.6	0	0	0	2612.5	1107.5	0	4404.4	2797.2	3984.5	2964.9	0	0	4378.3	1650.2	3274.4	0	0	1601.1	0	3870.5	2174.3	0	0	0	0	0	4462.9	0
3050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2125.9	0	0	0	0	0	926	0	0	0	0	0	0	0
339105	0	0	0	2960.2	0	0	0	0	0	0	0	0	0	3645.4	0	1774.3	0	0	0	0	3350.3	0	0	0	0	0	3933.7	0	0	0	0	0	4570.7	4002.5	5697.1	1671.6	0	0	3344.5	0	4417.6	1960.5	0	0	0	2272.9	2004	0	8050.5	0
4802	0	0	5249.2	5317.6	5403.3	0	0	0	4721.4	6077.3	4522.2	0	0	3966.1	5730.6	4409	0	3284.6	0	0	0	0	6139	6004.2	0	5966.1	0	6185.5	0	3042.7	0	4066.7	0	0	0	5948.3	6599.9	0	3614.7	7762.7	8148.6	7242.4	5962.5	0	6969.8	5977.1	4313.3	0	0	7241.6
9927	0	3479.9	3853.8	3059.7	4917.4	0	0	4395.6	0	5416.1	2607.4	0	1827	4561.7	2282.4	3182.7	0	0	3627.9	5189.5	3482.4	5310.9	0	4915.6	3055	3274.1	3937.2	3810.8	0	0	0	4435.6	6050.6	0	7121.9	4411.9	3554	0	4785.1	3837.5	3762.6	5250.7	5194.8	0	3281.1	3552.4	0	4109.2	0	4027.2
81611	0	2299.3	2197.8	0	0	0	0	0	0	2328.4	0	0	0	2034.1	0	1580.9	0	0	0	1524	0	0	0	0	0	2470.7	0	0	0	0	0	0	0	3033.3	2166.6	0	0	0	0	0	0	2224.2	2186.7	0	0	0	0	3650.9	0	0
100131510	0	3054.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2249.9	0	0	0	0	0	0	0	1089.4	0	0	0	1784.3	0	0	0	0	0	0	0	0	0	1271	0	0	0	0	0	0	0	0	0	0	0
91289	0	0	0	0	0	0	0	7907.2	6543.7	0	5835	0	0	0	10704.5	4293.7	6076.2	0	0	7187	0	6081.1	0	0	0	4913.5	7199.8	6864.4	0	0	0	3456.8	0	0	10323.7	6255.8	4582.6	0	6601.5	0	0	6502	0	0	0	0	0	0	8038.6	5073.2
212	0	0	4859.3	0	28010.1	0	13250.8	80263.7	0	144701.5	17328.2	12987.2	74973.9	31892.7	27568.8	20597	4688.7	8737.2	21726.5	25585.1	10110.2	39045.9	5295.2	9487.5	0	69450	5525.8	85304.6	18897.2	19755.4	18936.7	4915	0	9118	0	275436.6	7018.5	20907.8	26924	14111.8	10804.8	24722	0	7758.4	21539	41376.2	13937.4	44214.5	10007.3	6517.1
55503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1059.6	0	0	0	0	0	0	0	0	0	0	0	0	0
55856	3675.8	1890.8	2220.1	1574	0	0	0	0	4019.6	0	1969.9	0	3930.3	0	0	1723.1	2903.7	2956.1	0	2090.7	0	0	0	2099.5	0	1751.9	0	0	0	0	0	1457.3	5805.7	0	2224.5	0	0	0	0	2017.7	0	3005.7	2821.9	0	0	0	1997.7	0	0	1747.5
1317	0	0	1632.9	0	0	0	0	0	0	0	0	2857	0	1582.5	0	1351.5	0	0	0	2202.1	0	2034.6	0	2614.4	0	1603.5	0	1466.3	0	1872.8	1966.5	3178.2	0	0	0	2780.3	0	0	2122.4	0	0	0	1254.5	0	3753.1	1209.2	0	2614.1	0	0
1316	3386.1	12865.7	4760	9741.1	6495.5	9003.3	9168.8	7001.5	17487.4	11734.4	7141.3	9410.8	7728.3	3292.2	14459.2	8759.3	13583.4	4947.8	12856	15010.2	4189.6	8466.8	12107.6	11978.3	8549.6	9204.9	11315.8	18237.9	0	4833.9	10109.3	5473.7	10342.5	13181.1	20736.3	1367.6	3692.3	0	8886.3	4928.2	10707.9	6155.9	5344.9	9507.9	5878.4	7964.4	3835.2	14048.3	10294.2	9408.9
1315	0	7504.6	5799.2	2221.3	6143.4	0	3947.3	0	5100.4	4385	5551.4	4332.7	5731.3	5296.8	0	3292.4	0	4949.7	4178.6	0	3671.4	4156.2	6182	6303.4	4817.2	7510.4	6114.1	4265.2	5456	0	0	3587.9	5120.2	4400.7	3788.2	4583.4	4673.8	0	6013.7	4092	6746.7	4520.7	6171.4	5007.5	5220.8	3667.3	4246.2	4405.4	7516.4	5058.3
1314	2485	4564.7	5649.6	5404.6	4260	0	7231.7	6768.2	8042.7	6682.8	6593.7	4128.7	4759.1	7076.9	10371.8	6971.1	8095.5	5449.1	4945.5	7440.9	6097.7	6645.7	5721.8	4963.2	6210.4	6076.7	5904.8	3603.5	5797.4	4101.8	5478.9	3908.3	2812.2	4335.9	3676.2	5205.3	7136.3	8683.5	4701.5	5017.3	3992.6	6520.2	7057.5	6005.7	5228	6836	4660.6	5994.1	4112.1	6413
1312	7003.9	7877.3	6057.7	3771.7	3316.2	8274.6	6198.2	5467.9	7260.4	8697.2	7513.8	6031	5335.9	5036.5	7933.6	8621.3	0	9200.1	6418.6	6416.6	6170	6670.9	5274.9	5589.5	3451.2	5454.6	4560.9	3615.3	12608.5	5357.3	5438.9	3649.1	4997	5760.6	6894.6	8280.5	9872	0	7483.2	7372.3	6163.6	5524.2	8195	3962.7	0	7231.3	7433.1	5778.5	8604.5	4401.6
23769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	963.1
1310	0	0	1419.4	0	2808.1	0	0	0	0	0	0	0	1622.1	1831.7	0	0	2827.7	830	0	0	2015.2	0	0	0	0	0	1864.9	0	0	2680.9	0	0	0	0	0	0	0	0	0	0	2566.6	0	0	0	0	0	1765.3	0	0	0
23765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033.6	0	0	0	0	0	0	0	0	0	4198.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23764	0	0	781.9	0	0	0	0	0	0	0	0	0	0	0	1040.3	672.3	0	0	0	0	2660.8	0	0	0	0	0	0	0	0	1701.4	0	0	0	0	3959.1	0	0	2516.9	0	0	0	826.1	0	0	0	0	0	0	0	1271.8
23761	0	0	0	3978.6	0	0	2271.4	0	0	0	3955.3	0	0	2369.2	0	2157.5	0	0	0	0	3125.2	0	0	1786.8	3230.4	1959	0	0	0	0	0	0	0	0	0	0	0	0	2121.3	0	0	0	0	0	0	2283.2	0	0	0	0
23760	0	2815	3321.2	2850.9	0	0	3625.1	0	4171.8	0	2717.1	0	2645.3	4351.3	0	2782.4	0	0	0	0	0	3750.7	0	2977.3	0	3340.8	3505.5	2227.7	0	3795	0	1559.5	0	0	0	0	3136.1	0	4287.6	0	0	4233	3542.5	0	0	2807.2	2418	2660.5	0	2815.1
6446	0	0	0	0	2566.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6447	0	0	0	0	0	0	0	0	1997.1	1479.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1493.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6917	7042.4	8196.6	9187.5	9404.5	9459.2	10395.8	7830.9	8487.8	6320.4	13863.2	8426.7	6263.4	12795.6	11810.5	0	10020.7	8536.1	9619.8	8819.8	11045.8	7492.6	6393.6	9350.8	12495.2	6791.3	9215.8	8317.4	7105.1	10461.9	8432.1	8480.5	13773.1	7604.2	6291.1	8493.7	10775.9	10483.4	8383.7	11488.6	9461.6	10518.7	9827.2	10569.3	10052.8	6287.4	12621.6	8684	8469.6	7056.9	10318.8
6910	0	0	0	0	0	0	0	0	0	0	0	0	1714	0	0	0	0	0	0	0	3257.8	0	0	0	0	0	0	0	0	0	0	0	0	2030.5	0	0	0	0	0	0	2048.4	0	0	0	0	0	0	0	0	0
6911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6441	0	0	0	0	0	0	5391.2	3769.2	0	2343.3	0	3971.8	0	0	0	0	0	0	0	0	0	6856.7	3554.1	1933.5	0	2026.6	0	2508.7	0	0	0	0	4572.1	0	0	0	0	0	0	0	0	2423.4	0	3208.4	3577.4	0	2226.8	0	0	0
27077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27076	8599.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4133.6	0	0	0	0	2089.2	0	0	0	0	0	0	0	0	0	7641.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6919	0	0	0	0	0	0	0	0	0	0	0	2330.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6448	7302.8	4862.7	0	0	0	0	9138.7	0	7541.4	0	4137.7	7161.2	0	5461.5	6821.5	3344.9	7221	6058	4296	0	0	0	0	0	0	3143.6	0	7466.4	0	0	0	0	0	8651.9	0	0	5522.1	0	0	0	0	0	0	0	0	0	0	0	0	4516.5
6449	0	4342.7	2898.3	3275.5	0	0	4104.1	0	4042.8	2306.9	3786.8	0	3323.1	3577.1	0	3003.3	4651.5	4639.3	4670.6	2742.3	3918.6	3484.4	3547.4	4543	5652.7	3106.4	1335.1	2862.6	0	0	2044.5	0	5305.3	3652	3907.1	2155.7	4200.3	0	2982.1	3238	0	2643.3	4490	2330	3986	2706.6	3733.3	2278.8	4966.4	4223.5
92154	3784.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2002.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84669	0	2810.6	5766.7	5578.9	5308.3	6541	4909.3	10335.2	10509.6	6600.7	6901.8	8160.5	9685.4	10550.5	5366.2	7920.9	8112	4150.2	5676.8	2663.4	4387.5	9524.6	7042.7	6320.8	5162.7	7351	4824.7	4006.3	7475.5	0	4237.8	3396.5	6938.8	3240.4	8559.4	5514.2	5520.7	6030.9	6521.6	6176.7	7582.2	3260.6	6309.4	3020.8	6708.4	11124.4	4163	7759.6	4808.9	6273.9
55644	0	0	1451.9	1871.8	0	0	0	0	0	0	0	0	0	0	3774	1830.2	0	1989	0	0	3572.1	0	2897.8	0	0	1316.9	0	0	0	0	0	0	3420.6	0	0	916.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2606.7	2563.5	0	0	1355.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606.5	0	0	0	0	0	0	0	2047	0	0	2628.9	0	0
92482	0	0	2011.3	0	0	0	0	0	0	1619.8	0	0	0	0	0	1219.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2366	0	0	768	1602.4	0	2028.9	1199.6	0	0	1163
50814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1815.9	0	0	2959.9	0	0	0	3095.6	0	4891.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2323.9	0	3545	0	0	0	0	0
50813	0	0	0	0	0	0	0	0	0	0	0	2379.5	0	1988.5	0	2326	1766.2	3044.6	0	0	0	0	0	0	0	855.3	0	0	0	0	3307.2	0	0	0	0	0	1279.7	0	0	0	0	0	1012	0	0	0	0	0	0	0
7726	11025.5	8850.3	6912.2	4523.7	9840.9	0	0	7813.3	7139.8	4815.5	6844	9063.7	8351.8	7491	7894.5	8847.3	9085.1	5184	5081.5	6363.2	7268	7353.7	5606.2	6687.3	5967	6796.5	9590.4	7220.4	7292.1	2219.8	7123.2	6531.5	10646.4	5216	9362	8557.1	8823.3	8374.3	5221	7726.5	6178.7	6341.6	5565.3	8581.8	7039.6	10913.3	4845.7	6936.7	4395.1	6550.9
50810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3714.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1731.2	0
3948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101060344	0	0	0	0	1238	0	0	0	0	0	0	0	1420.2	0	0	0	0	0	0	0	0	0	1635.6	0	0	938.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.6	0	0	0	0	0	0	0
101060347	0	0	0	0	3139.9	0	0	0	0	0	0	0	0	0	0	0	0	0	3907.7	0	0	0	0	0	0	0	0	0	0	0	0	4338.7	0	0	0	0	0	0	0	0	0	0	0	0	4030.2	0	0	0	0	0
55735	0	0	4134.4	0	3998	5064.2	0	5891.2	6239.3	5225.9	3175.1	4843.9	3065.7	3129.5	5489.5	0	3981.1	2324.3	0	0	3791.6	4472.3	0	6058.9	5887.7	3542.6	4925.7	6731.4	0	4104.3	5161.1	4055.4	0	4340.9	0	3523.3	7597.7	0	4172.6	6357.4	6455.1	0	5401.1	6604.3	0	3615.4	0	6576.5	0	4924.9
3945	26028.6	27911.1	29677.5	18765.5	20784.4	26763.2	19345.7	18793.3	17652.8	14928.5	19603.9	15740.5	27887.9	30897.7	14451.4	20989.6	15375.8	24227.2	33293	35254.7	16943.6	13302.8	29459.3	39017	19043.7	13539.2	26194.5	28246.9	21324.7	19025.7	18111.9	33480.7	15472	6359.4	22663.1	23555.7	21695.2	25276.5	24025.3	20196.5	22440.3	30187.4	20347.4	21141.6	22935	22645.5	19472.2	20543	19307.8	25737.6
6709	9582.3	20470.6	13047.6	12616.4	43849.3	17887.2	15756.7	17814.7	30303.5	8711.7	32643.5	32677.2	34348.6	17487.6	12107	14891.3	33330.6	19561.5	28259.6	35510	28981.4	49346.1	26224	22205.9	16435.6	14258.1	26042.4	31001.5	15727.8	8946.2	37569.2	41493.8	13574.5	24391.8	72966.8	20197.8	23450.4	14335.3	14189.3	41341.1	20578.3	19020.9	12947.2	9450.4	19640.1	21486.7	22984.3	17497.6	9414.6	23071.2
6708	2511.4	7334.7	5299.4	9477.5	3066.8	5575.3	3828.5	7686.1	3808.9	11015.2	4950.5	4953.5	12342.4	3034.4	5021.6	3394.5	5201.5	8850.6	5796.5	5566.7	3679.5	3027.2	10537.9	6062.1	11436	7811.7	6292.9	7803.6	3083.3	5819.8	3397.1	8949	0	7390.1	5254.4	3736.6	6412.3	9322	4201.4	6168.7	4833.3	4682.8	8340.2	8524.1	11245.1	7414.5	10511	9799.9	6380.7	9164.9
8329	0	5471.8	5445.7	3641.9	4817.4	0	0	4276.6	0	7024.7	5795	7128.7	2121.5	2894.2	4806.4	4230.8	4552.1	0	6357.9	4362.6	0	0	0	4698.1	3431.6	4425.7	3735.7	0	9381.8	0	0	0	0	0	0	0	3410.9	0	7772.6	0	3660.2	0	2689.5	0	0	5542.1	6130.4	0	4064.5	4900.4
8324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2002.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6703	0	0	0	0	0	0	0	0	0	0	0	0	3503.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4717.8	0	0	0	0	0	0	0	0	0	0	0	0	4515.4	0	0	5338.3	0	0	0	0	0
6702	0	1980.6	0	0	3783.7	0	0	0	0	0	0	0	0	1386.5	0	0	0	0	0	2742.3	0	4103.3	0	0	0	0	0	0	0	0	0	0	0	3050	3794.1	0	0	0	0	0	0	0	0	0	0	0	0	3051.4	5356.1	0
8321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2673.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	751.9	0	0	0	0
4599	3222.7	46306.8	4287.6	13007.2	24081.6	0	12854.5	23386.7	4526.8	5320.2	10845.6	6769.6	15975.8	14249.9	11649.1	16028.1	6535.1	5219.3	7061.9	5612.9	16086.9	14301.5	11395.3	0	5465.6	6984.1	69495.1	11311.1	24599	9645	7330.6	7463.5	9259.1	0	43792.7	9727.9	5926.9	0	10896.5	15830	11171.7	5019.2	9056.2	13274.7	12072	19145	20421.8	16059.1	0	8636.4
8323	0	0	1360.8	2789.9	1828.6	0	0	4104.8	0	0	0	0	3549.4	0	0	1648.2	4704.6	1287.7	0	2149.1	3141.5	0	2874.6	4195.2	0	1629.3	1305.5	0	0	0	5205.9	0	0	0	4011.7	0	0	0	0	0	0	0	947.1	0	0	4458.7	0	0	0	2624.2
9911	0	0	0	0	0	0	0	0	0	5279	2758.8	0	0	4256.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3029.8	0	0	0	3686.7	0	0	0	0	0
9910	0	0	0	1908.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2164.9	0	0
9913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2327.7	0	2907.5	0	0
9912	0	2467.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481.7	0	0	0	0
9915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1336.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3014.1	0	0	0	0	0	0	0	0	0	0	0	0	0
9917	0	0	1611.5	0	0	0	0	0	0	0	0	0	0	2082.1	2448.9	0	0	0	0	0	0	0	0	0	1960.9	1850.1	0	2686.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1309.1	0	0	0	0	0	2369.9	1649.2
9919	0	0	0	3248.8	2733.8	0	0	5235.6	0	0	2998.6	0	0	1902.3	0	5075	4174.4	0	0	0	0	0	0	0	1524.1	3744.7	2523.2	2005.9	0	0	0	0	0	0	1346.3	0	4646.4	0	3347.8	7746.3	0	70.1	1552.5	0	1445.3	0	0	-194.4	0	3363
9918	0	0	2926.1	4015.1	3019.9	0	0	0	0	2978.1	3423.4	0	4253.6	4979.9	0	3736.6	2679.4	0	4167.9	6760.1	4058.7	0	0	3050.9	0	2986.7	3972.1	0	0	3803.6	0	0	0	0	0	4709.8	0	0	0	0	4172	4626.4	2303.6	0	0	0	2363.3	2257.1	5471.7	0
692199	17467.9	21898.4	25407.8	24482.4	24194.5	27954.4	21194.2	19794.1	29834	20761.5	31295.7	23265.4	20798.9	21911.1	23786.3	19394.1	21751.7	28091	17445.2	20336.8	25013.9	25928.9	25517.8	26765.4	33540.3	24440.8	25838.8	38360.4	23659.6	15956.9	26731.9	26420.7	19614.4	21512.6	21941.1	17505.1	28982	25935.6	22324.4	22380.8	24382.2	20670.4	23369	26328.2	30639.9	31563.2	21438.2	17511.5	20233.3	21166.2
7535	0	0	4004.6	4810.1	6968.9	0	0	0	6927.9	2802.4	4123.2	3854.2	3390	4883.9	0	7174.5	5912.9	6636.7	5848.3	6867.4	5998.2	8378.2	5971.2	7173	6533.1	2429	4231.2	14379.8	5350.6	0	4552	4670.7	6762.7	6438.4	8664.7	0	5735.4	6837	6524.5	5027.3	0	0	0	3643.2	6559.4	0	2060.3	5580.8	0	3704.2
55559	0	1129.9	3096.2	0	3845.9	0	0	0	0	2942.4	0	0	0	0	3851.4	2401.9	0	2649.2	0	2990.3	1719.4	0	0	0	0	3126.9	3062.3	0	0	0	5052.1	0	0	0	2850.5	1573	0	0	0	0	0	0	0	2278.6	3609.2	4238.2	2005.9	0	0	0
55558	0	0	0	3226.6	0	0	0	3474.8	4725.9	1243.1	0	0	0	0	0	2018.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2228.1	0	0	0	0	0	4525.1	0	0	0	0	1705.4	0	0	2722.2	2438.6	0	0	2533
55888	7329.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5308.2	2267.5	0	0	0	0	0	1758.7	3862.9	0	0	0	0	0	5760.4	0	0	0	0	9781.4	6915.7	2972.7	1815.6	0	0	0	0	0	0	0	0	0
253782	3708.9	12015.7	0	3136.8	0	0	17671.3	4866.7	2315.1	2262.8	5124.9	11143.9	7473.1	0	16292	4595.2	0	6393.2	11078.5	4859.4	3737.1	8355.8	3505.2	0	5065.3	0	5382.7	7286.7	3849.2	8142.4	0	50596.9	2795.4	13860.5	0	4882.3	2057.6	4247.8	3155.9	0	3914.9	9006.1	2442.7	6372.3	0	3613.8	5690.5	0	15090.4	5579.8
55885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2598.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55556	0	0	0	0	0	0	0	0	0	2417.6	1439.8	0	0	3369.6	0	757.5	0	1802.3	0	0	0	1693.5	2865.9	0	0	1215.8	2290.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2086.9	0	0	3966.7	2434.4	0	0	2581.3
7534	47646.4	80290.3	56953.8	54168.8	88115.3	42736.5	49765.4	56920	60817.4	48913.4	44307.1	49876.4	49771.3	40626.8	66179.5	47105.8	68392.8	65668.1	39194.9	50563	54592.6	61738.5	47852.9	81877.7	33775.1	47782	44584.5	39218.7	46265.4	46667.2	57190.9	65833.6	59580.6	47484.8	55282.9	35057.5	49519.3	68089	53971.5	65019.6	38479.2	46548	51729.3	28691.2	38736.1	40768.7	58907	54605	42205.3	67271.7
4057	0	0	0	0	0	0	0	7310.3	0	7025.1	0	0	2556.6	0	0	0	0	0	0	0	0	0	0	0	0	100579.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4056	0	0	0	0	0	0	0	0	0	0	2386.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3017.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4888.7	0	0	0	0	0	0	0	0
4053	0	0	0	3252.8	3368.5	0	0	2358.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1359.9	0	0	0	1724.3	0	0	1634.3
4052	0	0	0	0	2508.7	0	0	2336.4	0	0	0	0	535.4	0	0	0	0	0	2843.6	0	0	0	0	0	0	0	0	0	0	1541	0	3236.4	0	1717.5	0	2143.3	0	0	0	0	0	0	0	0	0	0	0	0	1239.2	0
4051	0	0	0	0	0	0	2370.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1730.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050	42159.3	59628.2	60254.5	48551.5	61554.6	28788.6	54580.1	16861.8	35566.8	71260.2	78162	81392.6	12621.4	61827.4	26926.2	51289.3	34204.8	38153	61009.8	42945	73812.9	46827.9	50022.3	33806.7	41245.1	48621.9	28284.9	51440.3	60167	21618	25145.2	18116.2	20277.7	17266.5	100495.9	65467.3	81249.2	56510.1	74846.6	51719.6	79816.6	91404.8	55510.7	28969.7	57994.5	36702.3	42574.6	51670.6	68168.3	35549.5
4059	5067.2	0	0	0	0	0	3460.3	0	6923.1	0	0	0	2541	1517.2	4521.7	0	0	0	3940	0	0	0	0	0	3799.8	0	0	0	2711	5213.5	4195.2	0	0	0	0	0	0	0	0	0	0	0	0	0	3625.3	0	3180	2330.1	0	0
4058	0	0	0	6976.9	0	0	13239.1	0	0	0	2967.6	8136	0	0	4507.3	3354.9	0	0	0	0	0	0	0	3619.9	0	0	6026.5	0	0	0	10453.1	0	0	0	0	0	7327.9	4464.8	0	0	0	5030.8	4449.7	0	0	6473.7	8823.8	0	0	0
3611	0	7888.6	4446.8	0	6095.3	0	0	4638.1	6823.2	0	6373.9	5987.7	4065.4	3675.4	0	6329.7	9091.8	5818	5270.2	4991.8	3904.1	5070	3570.3	4736.1	4420.5	4531.5	4482.1	4733.4	4718.6	0	3933.4	4417.6	0	0	2118.3	4471.7	7508.1	5847.4	5037.7	3755.8	0	4709.1	5559.1	5355.8	6110.9	5271.5	4187	3386.6	0	4882.6
